256;2135;66;6661;43432;125.8;307.40393618347787;152.28488105673298;50.805944767220815;13.401265622398817;1.683112181;1.247369884;1.2607522010803223;1681.04
128;1042;32;3254;20303;49.6;153.62800524907607;78.00041366259045;24.37158108833347;7.966257494457409;1.558442698;1.006880219;1.3479769229888916;1264.29
128;950;36;2978;18736;76.2;153.6571640659545;77.75678670863057;24.586049225414943;12.03937498329418;1.475103748;0.979875468;0.7537288665771484;1183.23
64;473;17;1483;9311;38.0;77.42075467462871;40.363901296816636;10.21534402855465;3.7548829774811736;0.497176528;0.164752351;0.2686030864715576;1258.59
118;7680;30;23158;184214;42.6;138.47129999999981;16.535300000000206;7.895899999999983;1.4576000000000136;20.425530999;14.009087823;36.737513700994896;1771.29
118;7680;30;23158;184215;42.6;138.4772999999998;16.49480000000024;7.9303999999999775;1.3474999999999966;20.425530999;14.009087823;35.750676758005284;1790.62
118;7680;30;23158;184216;42.60000000000008;138.4671999999998;16.539400000000207;7.895899999999983;1.4576000000000136;20.425530999;14.009087823;37.75550382200163;1790.62
118;7680;30;23158;184217;42.6;138.4731999999998;16.49890000000024;7.9303999999999775;1.3474999999999966;20.425530999;14.009087823;36.47031401202548;1791.03
118;7680;30;23158;184214;42.6;138.47129999999981;16.535300000000206;7.895899999999983;1.4576000000000136;8.872863417;11.99701061;35.70026952799526;1501.72
118;7680;30;23158;184215;42.6;138.4772999999998;16.49480000000024;7.9303999999999775;1.3474999999999966;8.872863417;11.99701061;34.214224282011855;1524.37
118;7680;30;23158;184216;42.60000000000008;138.4671999999998;16.539400000000207;7.895899999999983;1.4576000000000136;8.872863417;11.99701061;34.78900577701279;1528.16
118;7680;30;23158;184217;42.6;138.4731999999998;16.49890000000024;7.9303999999999775;1.3474999999999966;8.872863417;11.99701061;34.395552150992444;1528.16
118;7604;30;22930;182529;42.4;138.48279999999983;16.418000000000163;8.0017;1.3474999999999966;8.865297175;11.401824384;36.4964167860162;1443.5
118;7604;30;22930;182530;42.4;138.50779999999986;16.393000000000164;8.0017;1.3474999999999966;8.865297175;11.401824384;36.13204534901888;1453.38
118;7604;30;22930;182531;42.4;138.50779999999986;16.393000000000164;8.0017;1.3474999999999966;8.865297175;11.401824384;36.307885791000444;1471.58
118;7604;30;22930;182532;42.4;138.48279999999983;16.418000000000163;8.0017;1.3474999999999966;8.865297175;11.401824384;35.56929292099085;1471.58
64;557;16;1735;10964;30.0;76.89296246826578;39.09349072387948;12.013546807854738;5.545317002026593;2.449956319;6.391357984;0.4506183959892951;865.37
64;535;19;1669;10989;34.4;77.63994188876028;31.25660661085788;12.79965831830445;6.769058998743873;1.45425476;0.984612696;0.40079617500305176;878.38
118;7604;30;22930;182529;42.4;138.48279999999983;16.418000000000163;8.0017;1.3474999999999966;9.270552683;12.126308513;37.26045779499691;1633.29
118;7604;30;22930;182530;42.4;138.50779999999986;16.393000000000164;8.0017;1.3474999999999966;9.270552683;12.126308513;37.246056440002576;1655.45
118;7604;30;22930;182531;42.4;138.50779999999986;16.393000000000164;8.0017;1.3474999999999966;9.270552683;12.126308513;38.98463291000371;1655.45
118;7604;30;22930;182532;42.4;138.48279999999983;16.418000000000163;8.0017;1.3474999999999966;9.270552683;12.126308513;36.03268912900239;1655.45
118;7604;30;22930;182529;42.39999999999376;138.50779999999986;16.393000000000164;8.0017;1.3474999999999966;2.731387499;4.422159003;25.560933589935303;1735.06
118;7604;30;22930;182530;42.4;138.50779999999986;16.393000000000164;8.0017;1.3474999999999966;2.731387499;4.422159003;24.95140051841736;1755.2
118;7604;30;22930;182531;42.4;138.48279999999983;16.418000000000163;8.0017;1.3474999999999966;2.731387499;4.422159003;26.512625455856323;1776.18
118;7604;30;22930;182532;42.4;138.48279999999983;16.418000000000163;8.0017;1.3474999999999966;2.731387499;4.422159003;26.60789203643799;1834.44
118;7604;40;22930;182529;69.39999999999999;138.4769999999998;22.52990000000011;1.895600000000087;0.36180000000001655;2.525926956;3.724646198;17.8410747051239;2744.14
118;7604;40;22930;182530;69.39999999999999;138.56569999999982;22.441200000000123;1.895600000000087;0.36180000000001655;2.525926956;3.724646198;17.47791337966919;2747.76
118;7604;40;22930;182531;69.39999999999996;138.5406999999998;22.46620000000012;1.895600000000087;0.36180000000001655;2.525926956;3.724646198;19.41613507270813;2747.76
118;7604;40;22930;182532;69.39999999999999;138.7217999999998;22.285100000000128;1.895600000000087;0.36180000000001655;2.525926956;3.724646198;18.97178316116333;2757.41
118;7604;40;22930;182533;69.39999999999999;138.6967999999998;22.310100000000126;1.895600000000087;0.36180000000001655;2.525926956;3.724646198;17.90513515472412;2761.27
118;7604;40;22930;182534;69.39999999999999;138.4828999999998;22.524000000000107;1.895600000000087;0.36180000000001655;2.525926956;3.724646198;19.86338996887207;2778.29
118;7604;40;22930;182535;69.4;138.50789999999984;22.49900000000011;1.895600000000087;0.36180000000001655;2.525926956;3.724646198;18.969897031784058;2778.29
